feature,file,suggested_tier,declared_tier,wiring_count,wiring_violations,structural_count,structural_violations,inner_gap_count,inner_gap_violations,status
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_calendar_grid.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_events_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_summary_tabs.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_guide_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_guide_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_history_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_history_detail_list.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_history_summary_filters.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_overview_batches.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_sheet_painter.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_signers_features.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_claims.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_asset_breakdown.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_claims.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_contribution_card.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_history.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_status_card.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_plans.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_positions.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_sheets.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_benefits.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_detail_sheet.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_holdings.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_stake.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_swap.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_swap_fields.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_multi_chain_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_multi_chain_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_notifications_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_notifications_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_assets.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_overview_painters.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_verify.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_verify_sheet.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_sheet.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_strategy.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_hero_licenses.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_protection_complaints.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_sheet_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_dashboard_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_dashboard_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_assessment_common.dart,standard,,0,,0,,1,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_categories.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_overview.dart,standard,,0,,0,,2,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_score_inputs.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_score_radar.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_score_results.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_history.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_prevention.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_statistics.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_social_feed_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_social_feed_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_calculator.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_header.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_jurisdictions.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_overview.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_sheet_widgets.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_summary_widgets.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_transaction_widgets.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_sections.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_detail.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_filters.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_list.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_summary.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_calculator.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_common.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_emergency.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_penalties.dart,standard,,0,,0,,0,0,pass
earn_staking,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_timeline.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,standard,standard,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/force_update_gate_page.dart,standard,standard,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/maintenance_gate_page.dart,standard,standard,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_hero_tabs.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_preview_kit.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/phone/pages/home_page_state.dart,compact,compact,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/home_tablet_reference_home.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_announcement_banner.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_formatters.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_header.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_market_ticker_section.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_more_products_sheet.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_next_action_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_portfolio_card.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_products_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_recent_products_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_scroll_shell.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/phone/home_status_content.dart,compact,compact,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_announcement_banner.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_discovery_panel.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_formatters.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_header.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_market_ticker_section.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_market_watchlist_panel.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_next_action_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_portfolio_card.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_products_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_recent_products_section.dart,standard,,0,,0,,1,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_status_content.dart,compact,compact,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_tablet_keys.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/widgets/tablet/home_tablet_reference_home.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_compare_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_order_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_ido_bridge_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_swap_aggregator_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_batch_claim_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_claim_receipt_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_contract_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_detail_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_performance_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_portfolio_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_receipt_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_abi_diff_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_address_book_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_dca_builder_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_event_log_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_gas_tracker_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_limit_orders_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_multisig_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_notif_sound_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_rebalance_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_risk_analytics_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_staking_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_webhooks_page.dart,standard,standard,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_confirm.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_hero.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_quick_compare.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_route_details.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_route_list.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_compare_route_metrics.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_details.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_events.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_hero.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_bridge_order_timeline.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_history_settings.dart,standard,,0,,0,,3,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_input.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/bridge/launchpad_swap_aggregator_quotes.dart,standard,,0,,0,,1,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_review_success.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_selection.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_batch_claim_summary.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_claim_sheet_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_hero_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_misc_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_overview_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/claim/launchpad_claim_receipt_timeline_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_home_header_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_home_helpers.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_home_project_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_home_shared_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_home_tool_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_performance_chart_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_performance_overview.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_performance_projects.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_portfolio_empty_disclaimer_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_portfolio_hero_tabs.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_portfolio_subscription.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_receipt_details_next_steps.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/hub/launchpad_receipt_states_success.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_abi_diff_entries.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_abi_diff_extensions.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_abi_diff_summary.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_address_book_cards.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_address_book_controls.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_address_book_sheet_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_create_form.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_history.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_strategies.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_dca_builder_summary.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_export_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_filter_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_list_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_event_log_misc_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_alert_sheet.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_alerts.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_chains.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_common.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_estimator.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_hero.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_gas_tracker_prices.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_active_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_create_fields.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_create_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_formatters.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_header_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_history_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_limit_orders_preview_widgets.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_create_sheet.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_owners.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_page_chrome.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_queue_history.dart,standard,,0,,0,,0,0,pass
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_multisig_tx_card.dart,standard,,0,,0,,0,0,pass
